ID,Description_lang,Parent,Amount,Operator,CriteriaID,OrderIndex,Flags
290,特效暗影能量药剂,285,0,0,4377,49,0
291,极效防御药剂,285,0,0,4381,53,0
292,强效奥法药剂,285,0,0,4402,74,0
293,厚甲蝎药粉,285,0,0,4403,75,0
294,智慧药剂,285,0,0,4395,67,0
295,猫鼬药剂,285,0,0,4396,68,0
296,魔能力量药剂,285,0,0,4399,71,0
297,阿尔萨斯的礼物,285,0,0,4400,72,0
298,血莓药剂,285,0,0,4342,14,0
299,侦测亡灵药剂,285,0,0,4353,25,0
300,增长药剂,285,0,0,4360,32,0
301,强效敏捷药剂,285,0,0,4362,34,0
302,奥法药剂,285,0,0,4341,13,0
303,脑皮层混合饮料,285,0,0,4344,16,0
304,极效力量药剂,285,0,0,4384,56,0
305,初级敏捷药剂,285,0,0,4385,57,0
306,暗影之力药剂,285,0,0,4389,61,0
307,精神药剂,285,0,0,4390,62,0
308,赞扎之光,285,0,0,4337,0,0
309,赞扎之速,285,0,0,4339,11,0
310,土灵药剂,285,0,0,4345,17,0
311,蛮力药剂,285,0,0,4347,19,0
312,防御药剂,285,0,0,4349,21,0
313,屠魔药剂,285,0,0,4350,22,0
314,侦测恶魔药剂,285,0,0,4351,23,0
315,坚韧药剂,285,0,0,4358,30,0
316,冰霜之力药剂,285,0,0,4359,31,0
317,强效火力药剂,285,0,0,4364,36,0
318,强效聪颖药剂,285,0,0,4365,37,0
319,强力巨魔之血药剂,285,0,0,8648,9,0
320,极效防御药剂,285,0,0,8062,80,0
321,极效思维药剂,285,0,0,8066,81,0
322,法能药剂,285,0,0,4340,12,0
323,极效巨魔之血药剂,285,0,0,8074,85,0
324,极效敏捷药剂,285,0,0,4380,52,0
325,弱效巨魔之血药剂,285,0,0,8076,102,0
326,特效巨魔之血药剂,285,0,0,8077,101,0
327,怒火药剂,285,0,0,8078,100,0
328,血藻闪避药剂,285,0,0,8082,96,0
329,暗影药剂,285,0,0,8086,92,0
330,达库鲁的药剂,285,0,0,8087,91,0
331,佐特的防护药剂,285,0,0,8089,89,0
332,德莱尼智慧药剂,285,0,0,4354,26,0
333,巨人药剂,285,0,0,4361,33,0
334,次级敏捷药剂,285,0,0,4369,41,0
335,血藻抗性药剂,285,0,0,8083,95,0
336,水上行走药剂,285,0,0,4394,66,0
337,精准药剂,285,0,0,8063,110,0
338,水晶结界,285,0,0,8068,82,0
339,魂能之寒,285,0,0,8070,83,0
340,魂能之遁,285,0,0,8071,105,0
341,精确药剂,285,0,0,8031,87,0
342,护甲穿透药剂,285,0,0,8064,109,0
343,闪电疾速药剂,285,0,0,8065,108,0
344,魂能之灰,285,0,0,8069,106,0
345,冬泉火酒,285,0,0,8073,104,0
346,魔血药剂,285,0,0,8075,103,0
347,法术能量药剂,285,0,0,8079,99,0
348,座狼之血药剂,285,0,0,8081,97,0
349,视灵药剂,285,0,0,8084,94,0
350,安霍尔的药剂,285,0,0,8085,93,0
351,佐特的防护药剂,285,0,0,8088,90,0
352,魂能之击,285,0,0,8072,84,0
353,致命打击药剂,285,0,0,8032,86,0
354,强化药剂,285,0,0,4356,28,0
355,铁皮药剂,285,0,0,4368,40,0
356,食人魔力量药剂,285,0,0,4388,60,0
357,肺片鸡尾酒,285,0,0,4404,76,0
358,赞扎之魂,285,0,0,4338,10,0
359,特效力量药剂,285,0,0,4378,50,0
360,精神水晶,285,0,0,8067,107,0
361,诺格弗格药剂,285,0,0,4406,78,0
362,黑暗草药剂,285,0,0,8090,88,0
363,治疗能量药剂,285,0,0,4367,39,0
364,特效火力药剂,285,0,0,4373,45,0
365,特效冰霜能量药剂,285,0,0,4375,47,0
366,特效坚韧药剂,285,0,0,4374,46,0
367,猫眼药剂,285,0,0,4343,15,0
368,敏捷药剂,285,0,0,4346,18,0
369,梦境药剂,285,0,0,4355,27,0
370,火力药剂,285,0,0,4357,29,0
371,强效防御药剂,285,0,0,4363,35,0
372,强效水下呼吸药剂,285,0,0,4366,38,0
373,伪装药剂,285,0,0,4348,20,0
374,侦测次级隐形药剂,285,0,0,4352,24,0
375,掌控药剂,285,0,0,4379,51,0
376,极效坚韧药剂,285,0,0,4382,54,0
377,极效魔血药剂,285,0,0,4383,55,0
378,初级防御药剂,285,0,0,4386,58,0
379,初级坚韧药剂,285,0,0,4387,59,0
380,超强防御药剂,285,0,0,4391,63,0
381,强韧药剂,285,0,0,4392,64,0
382,水下呼吸药剂,285,0,0,4393,65,0
383,先知药剂,285,0,0,4397,69,0
384,搜寻之眼药剂,285,0,0,4398,70,0
385,砂囊口香糖,285,0,0,4401,73,0
386,土狼兴奋剂,285,0,0,4405,77,0
387,强攻药剂,285,0,0,4407,79,0
388,专家药剂,285,0,0,8080,98,0
399,大笑,398,0,0,3238,1,0
400,轻笑,398,0,0,7194,5,0
401,哄笑,398,0,0,7195,2,0
402,狂笑,398,0,0,7196,3,0
403,咯咯傻笑,398,0,0,7197,4,0
426,计算者帕萨雷恩,425,1,0,3720,1,2
459,急救技能,458,375,0,5592,0,1
468,炉石,467,0,0,5008,0,0
469,红宝石靴子,467,0,0,11719,1,0
530,击碎者克里丹,529,1,0,3710,1,2
533,洛丹伦废墟5v5获胜,532,0,0,8601,1,0
534,纳格兰5v5获胜,532,0,0,8600,2,0
536,刀锋山5v5获胜,532,0,0,5726,0,0
540,勇气竞技场2v2比赛,539,0,0,8614,3,0
541,洛丹伦废墟2v2比赛,539,0,0,8613,2,0
542,达拉然2v2比赛,539,0,0,8611,4,0
543,纳格兰2v2比赛,539,0,0,8612,1,0
544,刀锋山2v2比赛,539,0,0,5725,0,0
553,奈法利安,552,1,0,3273,1,2
554,塞拉赞恩之链,552,1,0,4564,5,2
555,暗影烈焰长靴,552,1,0,4567,8,2
556,愤怒胸甲,552,1,0,4578,19,2
557,阿基迪罗斯的清算之戒,552,1,0,4565,6,2
558,审判胸甲,552,1,0,4580,21,2
559,怒风胸甲,552,1,0,4581,22,2
560,卓越法袍,552,1,0,4584,25,2
561,阿什坎迪，兄弟会之剑,552,1,0,4566,7,2
562,克鲁索洛克恩，混乱之刃,552,1,0,4569,10,2
563,黑石之王,552,1,0,4447,2,2
564,黑石之王,552,1,0,4448,3,2
565,龙王披风,552,1,0,4568,9,2
566,洛卡米尔·伊洛曼希斯,552,1,0,4570,11,2
567,奈萨里奥之泪,552,1,0,4572,13,2
568,暗影烈焰法杖,552,1,0,4575,16,2
569,无尽风暴胸甲,552,1,0,4577,18,2
570,巨龙追猎者胸甲,552,1,0,4579,20,2
571,奈法里奥斯的腐蚀,552,1,0,4449,4,2
572,血牙胸甲,552,1,0,4576,17,2
573,普瑞斯托的阴谋饰物,552,1,0,4573,14,2
574,纯源质指环,552,1,0,4574,15,2
575,灵风长袍,552,1,0,4583,24,2
576,密苏达尔，夺魂者的头饰,552,1,0,4571,12,2
577,复仇法袍,552,1,0,4582,23,2
580,拉格纳罗斯,579,1,0,3272,1,2
581,冲击束带,579,1,0,4544,4,2
582,萨弗拉斯指环,579,1,0,4545,6,2
583,火焰之王的项圈,579,1,0,4546,7,2
584,毁灭王冠,579,1,0,4549,10,2
585,卓越护腿,579,1,0,4550,11,2
586,愤怒腿铠,579,1,0,4553,14,2
587,复仇护腿,579,1,0,4556,17,2
588,怒风腿甲,579,1,0,4558,19,2
589,血牙短裤,579,1,0,4555,16,2
590,巨龙追猎者腿甲,579,1,0,4551,12,2
591,审判腿铠,579,1,0,4552,13,2
593,玛利斯达尔防御者,579,1,0,4559,20,2
594,环雾披风,579,1,0,4561,22,2
595,脊骨收割者,579,1,0,4563,24,2
596,埃古雷亚指环,579,1,0,4560,21,2
597,龙血斗篷,579,1,0,5055,25,2
598,纯焰精华,579,1,0,4547,8,2
599,毁灭之刃,579,1,0,4548,9,2
600,龙语傻瓜教程,579,1,0,7364,28,2
601,雷霆之怒，逐风者的祝福之剑,579,1,0,8146,2,2
602,烈焰碎片,579,1,0,5056,26,2
603,无尽风暴护腿,579,1,0,4554,15,2
604,火焰之王的精华,579,1,0,8893,27,2
605,灵风短裤,579,1,0,4557,18,2
606,削骨之刃,579,1,0,4562,23,2
607,萨弗拉斯，炎魔拉格纳罗斯之手,579,1,0,318,5,2
650,铸造奎尔塞拉,648,1,0,4270,4,2
651,联盟的胜利,648,1,0,4266,0,2
652,艾斯卡达尔的项圈,648,1,0,4286,11,2
653,奥妮克希亚皮袋,648,1,0,4271,5,2
654,部落的胜利,648,1,0,4267,2,2
655,合适的弓弦,648,1,0,4268,1,2
656,死亡召唤者,648,1,0,4282,7,2
657,禁锢之戒,648,1,0,4284,9,2
658,龙鳞碎片,648,1,0,4287,12,2
659,放血者维斯卡格,648,1,0,4283,8,2
660,上古角石魔典,648,1,0,4272,6,2
661,萨菲隆斗篷,648,1,0,4285,10,2
759,日常任务,758,0,0,4984,2,0
760,任务总数,758,0,0,3631,1,0
763,野兽,762,0,0,4948,1,0
764,元素,762,0,0,4951,4,0
765,人型,762,0,0,4953,6,0
766,机械,762,0,0,4954,7,0
767,亡灵,762,0,0,4955,8,0
768,未指定,762,0,0,4956,9,0
769,图腾,762,0,0,4957,10,0
770,恶魔,762,0,0,4949,2,0
771,龙类,762,0,0,4950,3,0
772,巨人,762,0,0,4952,5,0
775,消灭小动物数量,774,0,0,4958,1,0
778,力竭而死,777,0,0,148,1,0
803,制皮技能,802,375,0,5718,0,1
806,放弃任务,805,0,0,5289,1,0
809,刀锋山竞技场参赛,808,0,0,5729,0,0
813,邪恶的盟友,811,1,0,4409,4,2
814,奥尔德的报复,811,1,0,4250,2,2
815,卡尔加·刺肋,811,1,0,4251,3,2
824,白金圆盘,822,1,0,4256,1,2
825,寻找宝贝,822,1,0,4257,2,2
826,修复项链,822,1,0,4258,3,2
829,乌克兹·沙顶,828,1,0,3265,1,2
833,大地的污染,831,1,0,4259,2,2
834,大地的污染,831,1,0,4260,3,2
837,试炼竞技场获胜,836,0,0,5735,0,0
885,完成25人副本次数,884,0,0,4989,1,0
894,花费在邮寄信件上的金币,893,0,0,3358,1,8
923,到埃索达的传送门,921,0,0,4995,2,0
924,到沙塔斯的传送门,921,0,0,4996,3,0
925,到铁炉堡的传送门,921,0,0,4997,4,0
926,到银月城的传送门,921,0,0,4999,6,0
927,到斯通纳德的传送门,921,0,0,5000,7,0
928,到暴风城的传送门,921,0,0,5001,8,0
929,到塞拉摩的传送门,921,0,0,5002,9,0
930,到雷霆崖的传送门,921,0,0,5003,10,0
931,到幽暗城的传送门,921,0,0,5004,11,0
932,到达纳苏斯的传送门,921,0,0,4994,1,0
933,到沙塔斯的传送门,921,0,0,4992,0,0
934,到奥格瑞玛的传送门,921,0,0,4998,5,0
937,堡垒中的囚徒,936,1,0,4487,2,2
938,纳鲁的试炼：仁慈,936,1,0,4489,4,2
939,酋长卡加斯·刃拳,936,1,0,3719,1,2
940,堡垒中的囚徒,936,1,0,4488,3,2
946,试炼竞技场参赛,945,0,0,5730,0,0
959,攻陷城墙,957,1,0,4462,3,2
960,攻陷城墙,957,1,0,4461,2,2
963,击碎者克里丹,962,1,0,3239,1,2
1036,奥金顿......,1035,1,0,4465,2,2
1037,一切都会变好的,1035,1,0,4466,3,2
1038,大主教玛拉达尔,1035,1,0,3244,1,2
1041,夸格米拉,1040,1,0,3711,1,2
1071,剥皮技能,1070,375,0,5720,0,1
1074,工程学技能,1073,375,0,5722,0,1
1149,督军卡利瑟里斯,1148,1,0,3248,1,2
1151,督军的末日,1148,1,0,4473,2,2
1161,消灭NPC总数,1159,0,0,4944,1,0
1163,server-only,0,1,7,0,0,2
1164,采矿,1163,1,0,5559,7,0
1165,裁缝,1163,1,0,5561,9,0
1166,工程学,1163,1,0,5554,3,0
1167,草药学,1163,1,0,5555,4,0
1168,炼金术,1163,1,0,5551,0,0
1169,锻造,1163,1,0,5552,1,0
1170,附魔,1163,1,0,5553,2,0
1171,制皮,1163,1,0,5558,6,0
1172,剥皮,1163,1,0,5560,8,0
1174,珠宝加工,1163,1,0,5557,5,0
1176,server-only,0,375,8,0,0,2
1179,锻造,1176,375,0,5566,2,0
1180,附魔,1176,375,0,5567,4,0
1181,工程学,1176,375,0,5722,1,0
1182,草药学,1176,375,0,5569,3,0
1183,制皮,1176,375,0,5718,6,0
1184,采矿,1176,375,0,5573,7,0
1185,珠宝加工,1176,375,0,5571,5,0
1186,剥皮,1176,375,0,5720,8,0
1187,裁缝,1176,375,0,5575,9,0
1190,死亡的总次数,1189,0,0,111,1,0
1223,夸格米拉,1222,1,0,3240,1,2
1226,时空猎手,1225,1,0,3242,1,2
1227,逃离敦霍尔德,1225,1,0,4467,2,2
1230,泰罗克的传说,1229,1,0,4468,2,2
1231,利爪之王艾吉斯,1229,1,0,3245,1,2
1234,埃欧努斯,1233,1,0,3247,1,2
1235,麦迪文的触摸,1233,1,0,4471,2,2
1236,开启黑暗之门,1233,1,0,4472,3,2
1239,计算者帕萨雷恩,1238,1,0,3250,1,2
1240,如何杀入禁魔监狱,1238,1,0,4480,2,2
1273,风暴之眼战斗,1272,0,0,105,0,0
1279,夺取风暴之眼旗帜,1278,0,0,438,0,0
1287,学习附魔公式,1285,0,0,7225,0,0
1456,完成日常任务,1455,0,0,4984,1,0
1491,赦免兜帽,1489,1,0,4630,14,2
1492,闪击强弓,1489,1,0,4620,4,2
1493,灾变之刃,1489,1,0,4621,5,2
1494,无尽怒气腿甲,1489,1,0,4623,7,2
1495,阿古斯的使徒,1489,1,0,4619,3,2
1496,凶星头巾,1489,1,0,4632,16,2
1497,光明使者面甲,1489,1,0,4633,17,2
1498,戈隆追猎者头盔,1489,1,0,4636,20,2
1499,破天面盔,1489,1,0,4639,23,2
1500,刺杀者头盔,1489,1,0,4642,26,2
1501,雷霆之心罩帽,1489,1,0,4644,28,2
1502,破天头盔,1489,1,0,4640,24,2
1503,光明使者巨盔,1489,1,0,4634,18,2
1504,光明使者战盔,1489,1,0,4635,19,2
1505,冲锋巨盔,1489,1,0,4638,22,2
1506,罗宁之袍,1489,1,0,4626,10,2
1507,救世胸铠,1489,1,0,4627,11,2
1508,混乱风暴,1489,1,0,4629,13,2
1509,永恒护腿,1489,1,0,4622,6,2
1510,狂热追击锁甲,1489,1,0,4624,8,2
1511,净化节杖,1489,1,0,4628,12,2
1512,冲锋战盔,1489,1,0,4637,21,2
1513,安东尼达斯的专注纹章盾,1489,1,0,4618,2,2
1514,赦免头巾,1489,1,0,4631,15,2
1515,午夜胸甲,1489,1,0,4625,9,2
1516,破天罩盔,1489,1,0,4641,25,2
1517,风暴兜帽,1489,1,0,4643,27,2
1518,雷霆之心头盔,1489,1,0,4646,30,2
1519,雷霆之心头饰,1489,1,0,4645,29,2
1522,克苏恩,1521,1,0,3274,1,2
1523,克苏恩的印记,1521,1,0,4941,25,2
1524,起源外套,1521,1,0,4454,5,2
1525,克苏恩的遗产,1521,1,0,4459,11,2
1526,明晰披风,1521,1,0,4586,14,2
1527,虚妄预言者节杖,1521,1,0,4593,21,2
1528,死亡之钉,1521,1,0,4589,17,2
1529,疯狂黑暗之刃,1521,1,0,4587,15,2
1530,毁灭护手,1521,1,0,4590,18,2
1531,无尽痛苦腰带,1521,1,0,4585,13,2
1532,上古之神的拥抱,1521,1,0,4591,19,2
1533,眼柄腰带,1521,1,0,4596,24,2
1534,死亡执行者的胸甲,1521,1,0,4451,3,2
1535,风暴召唤者的护甲,1521,1,0,4455,6,2
1536,神秘长袍,1521,1,0,4457,9,2
1537,神谕者的外套,1521,1,0,4458,10,2
1538,埃提耶什，被玷污的传说之杖,1521,1,0,4460,12,2
1539,攻击者的护甲,1521,1,0,4450,2,2
1540,复仇者的胸甲,1521,1,0,4453,7,2
1541,征服者的胸甲,1521,1,0,4452,4,2
1542,黑暗风暴护手,1521,1,0,4588,16,2
1543,屠神者之戒,1521,1,0,4592,20,2
1544,上古之神的外鞘,1521,1,0,9078,36,2
1545,克苏恩的触须,1521,1,0,4594,22,2
1546,厄运召唤者的长袍,1521,1,0,4456,8,2
1547,征服者的胸甲,1521,1,0,8894,26,2
1548,复仇者的胸甲,1521,1,0,8895,27,2
1549,死亡执行者的胸甲,1521,1,0,8896,28,2
1550,厄运召唤者的长袍,1521,1,0,8897,29,2
1551,神秘长袍,1521,1,0,8898,30,2
1552,起源外套,1521,1,0,8899,31,2
1553,被吞噬者的披风,1521,1,0,4595,23,2
1554,风暴召唤者的护甲,1521,1,0,8900,32,2
1555,攻击者的护甲,1521,1,0,8901,33,2
1556,神谕者的外套,1521,1,0,8902,34,2
1557,上古之神的外鞘,1521,1,0,8903,35,2
1593,死于火焰和熔岩,1592,0,0,150,1,0
1594,死于火焰和熔岩,1592,0,0,151,2,0
1717,拉格纳罗斯,1716,1,0,3272,1,0
1723,挥手次数,1722,0,0,3236,1,0
1727,奥斯里安之死,1725,1,0,4265,2,2
1858,最高的3人战队等级,1857,0,0,449,1,0
1860,server-only,0,0,7,0,0,2
1861,野兽,1860,0,0,4948,1,0
1862,元素,1860,0,0,4951,4,0
1863,人型,1860,0,0,4953,6,0
1864,机械,1860,0,0,4954,7,0
1865,亡灵,1860,0,0,4955,8,0
1866,未指定,1860,0,0,4956,9,0
1867,图腾,1860,0,0,4957,10,0
1868,恶魔,1860,0,0,4949,2,0
1869,龙类,1860,0,0,4950,3,0
1870,巨人,1860,0,0,4952,5,0
1876,埃辛诺斯战刃（副手）,1875,1,0,325,1,2
1877,埃辛诺斯战刃（主手）,1875,1,0,326,2,2
1878,,1875,1,0,12480,3,2
1879,,1875,1,0,12481,4,2
1931,厚灵纹布绷带,1930,1,0,3313,9,0
1933,污染者的魔纹布绷带,1930,1,0,3305,4,0
1934,厚符文布绷带,1930,1,0,3314,10,0
1935,阿拉希盆地符文布绷带,1930,1,0,3303,2,0
1937,奥特兰克山谷符文布绷带,1930,1,0,3301,0,0
1938,高地丝质绷带,1930,1,0,7901,23,0
1939,厚绒线绷带,1930,1,0,7900,24,0
1940,高地魔纹布绷带,1930,1,0,7902,21,0
1941,急救绷带,1930,1,0,7904,25,0
1942,污染者的符文布绷带,1930,1,0,3306,5,0
1943,污染者的丝质绷带,1930,1,0,3307,6,0
1946,厚亚麻绷带,1930,1,0,3311,7,0
1947,厚魔纹绷带,1930,1,0,3312,8,0
1948,厚丝质绷带,1930,1,0,3315,11,0
1949,魔纹绷带,1930,1,0,3317,13,0
1950,灵纹布绷带,1930,1,0,3318,14,0
1951,丝质绷带,1930,1,0,3320,16,0
1952,战歌峡谷符文布绷带,1930,1,0,3323,18,0
1953,绒线绷带,1930,1,0,3325,20,0
1954,阿拉希盆地丝质绷带,1930,1,0,3304,3,0
1955,阿拉希盆地魔纹布绷带,1930,1,0,3302,1,0
1956,符文布绷带,1930,1,0,3319,15,0
1957,战歌峡谷魔纹布绷带,1930,1,0,3322,17,0
1958,亚麻绷带,1930,1,0,3316,12,0
1959,战歌峡谷丝质绷带,1930,1,0,3324,19,0
1960,高地符文布绷带,1930,1,0,7903,22,0
2069,钓鱼技能,2068,375,0,5696,0,1
2084,通过拍卖行购买的物品总数,2083,0,0,4221,1,0
2087,炽热战马的缰绳,2086,1,0,1863,1,2
2088,炽热战马,2086,0,0,6163,2,2
2142,完成10人副本次数,2141,0,0,4988,1,0
2145,时空猎手,2144,1,0,3242,1,0
2148,附魔技能,2147,375,0,5567,0,1
2157,最高的5人战队个人等级,2156,0,0,452,1,0
2236,纳鲁的试炼：坚韧,2235,1,0,4490,2,2
2237,预言者斯克瑞斯,2235,1,0,3722,1,2
2275,消灭总数,2274,0,0,5529,1,0
2340,,2339,0,0,5304,1,0
2371,黑色阔步者,2370,1,0,3712,1,2
2374,督军卡利瑟里斯,2373,1,0,3718,1,2
2430,死于坠落,2429,0,0,149,1,0
2443,使用飞行出租服务,2442,0,0,5305,1,0
2446,洛丹伦废墟3v3获胜,2445,0,0,8609,3,0
2447,勇气竞技场3v3获胜,2445,0,0,8610,2,0
2448,纳格兰3v3获胜,2445,0,0,8608,1,0
2449,达拉然3v3获胜,2445,0,0,8607,4,0
2450,刀锋山3v3获胜,2445,0,0,5727,0,0
2475,保卫奥特兰克山谷哨塔,2474,0,0,436,0,0
2492,拥抱的次数,2491,0,0,3231,1,0
2495,节点亲王沙法尔,2494,1,0,3241,1,2
2496,扫除竞争者,2494,1,0,4464,2,2
2499,摩摩尔,2498,1,0,3246,1,2
2500,深入迷宫,2498,1,0,4469,2,2
2505,,2503,1,0,12482,2,2
2515,消灭一名可以提供经验值的NPC,2513,0,0,4946,0,0
2527,,0,0,4,0,0,0
2556,玛克扎尔王子,2555,1,0,3254,1,2
2557,恶魔的气息,2555,1,0,4491,2,2
2562,玛瑟里顿,2561,1,0,3257,1,2
2563,化身外衣,2561,1,0,4901,28,2
2564,纳鲁的试炼：玛瑟里顿,2561,1,0,4494,2,2
2565,玛瑟里顿之死,2561,1,0,4495,4,2
2566,玛瑟里顿之眼,2561,1,0,4883,10,2
2567,深渊巨刃,2561,1,0,4884,11,2
2568,纳鲁的试炼：玛瑟里顿,2561,1,0,4939,3,2
2569,无尽深渊束带,2561,1,0,4942,35,2
2570,飓风胸甲,2561,1,0,4890,17,2
2571,飓风护胸,2561,1,0,4891,18,2
2572,飓风外套,2561,1,0,4892,19,2
2573,公正胸铠,2561,1,0,4893,20,2
2574,公正胸甲,2561,1,0,4895,22,2
2575,玛洛恩护胸,2561,1,0,4898,25,2
2576,战神护胸,2561,1,0,4902,29,2
2577,恶魔追猎者外套,2561,1,0,4904,31,2
2578,虚空之心长袍,2561,1,0,4906,33,2
2579,深渊领主的口袋,2561,1,0,4907,34,2
2580,深渊猎手披风,2561,1,0,4880,7,2
2581,恐惧深渊束带,2561,1,0,4888,15,2
2582,化身长袍,2561,1,0,4900,27,2
2583,守备官纹章盾,2561,1,0,4879,6,2
2584,玛瑟里顿之死,2561,1,0,4496,5,2
2585,公正护胸,2561,1,0,4894,21,2
2586,雷霆巨盔,2561,1,0,4889,16,2
2587,虚空刀锋护胸,2561,1,0,4896,23,2
2588,水晶脉冲法杖,2561,1,0,4881,8,2
2589,艾瑞达湮灭魔杖,2561,1,0,4882,9,2
2590,卡拉波护符,2561,1,0,4885,12,2
2591,食魂者的裹手,2561,1,0,4887,14,2
2592,玛洛恩胸衣,2561,1,0,4899,26,2
2593,谎言之舌手套,2561,1,0,4886,13,2
2594,玛洛恩胸甲,2561,1,0,4897,24,2
2595,奥尔多外衣,2561,1,0,4905,32,2
2596,战神胸甲,2561,1,0,4903,30,2
2599,凯尔萨斯·逐日者,2598,1,0,3259,0,2
2600,凯尔萨斯和翠绿的魔珠,2598,1,0,4499,2,2
2601,游侠将军指环,2598,1,0,4821,3,2
2602,神使外衣,2598,1,0,4845,27,2
2603,诺达希尔护胸,2598,1,0,4846,28,2
2604,死亡阴影胸甲,2598,1,0,4838,20,2
2605,腐蚀者长袍,2598,1,0,4842,24,2
2606,诺达希尔胸衣,2598,1,0,4847,29,2
2607,太阳皇冠,2598,1,0,4822,4,2
2608,太阳之王的权杖,2598,1,0,4825,7,2
2609,炎鹰护腿,2598,1,0,4828,10,2
2610,节点钥匙,2598,1,0,4831,13,2
2611,灾难胸甲,2598,1,0,4833,15,2
2612,灾难护胸,2598,1,0,4834,16,2
2613,太阳光芒披风,2598,1,0,4829,11,2
2614,逐日者皇家披风,2598,1,0,4826,8,2
2616,凤凰双刃,2598,1,0,4832,14,2
2618,萨拉斯荒野披风,2598,1,0,4830,12,2
2619,银月皇家护手,2598,1,0,4827,9,2
2620,太阳之王的护手,2598,1,0,4823,5,2
2621,晶铸护胸,2598,1,0,4836,18,2
2622,晶铸胸甲,2598,1,0,4837,19,2
2623,毁灭者胸甲,2598,1,0,4839,21,2
2624,毁灭者护胸,2598,1,0,4840,22,2
2625,危险意图护腿,2598,1,0,4824,6,2
2626,晶铸胸铠,2598,1,0,4835,17,2
2627,神使长袍,2598,1,0,4844,26,2
2628,裂隙追猎者胸甲,2598,1,0,4841,23,2
2629,提瑞斯法长袍,2598,1,0,4843,25,2
2630,诺达希尔胸甲,2598,1,0,4848,30,2
2633,伊利丹·怒风,2632,1,0,3260,1,2
2634,埃辛诺斯战刃,2632,1,0,325,3,2
2635,埃辛诺斯壁垒,2632,1,0,4792,6,2
2636,泰兰德的记忆,2632,1,0,4797,11,2
2637,上层精灵斗篷,2632,1,0,4799,13,2
2638,怒风徽记之戒,2632,1,0,4800,14,2
2639,光明使者胸铠,2632,1,0,4803,17,2
2640,光明使者胸甲,2632,1,0,4805,19,2
2641,赦免法衣,2632,1,0,4807,21,2
2642,风暴长袍,2632,1,0,4815,29,2
2643,刺杀者胸甲,2632,1,0,4816,30,2
2644,雷霆之心胸甲,2632,1,0,4817,31,2
2645,破天护胸,2632,1,0,4813,27,2
2646,赦免外衣,2632,1,0,4808,22,2
2647,背叛者之死,2632,1,0,4500,2,2
2648,凶星长袍,2632,1,0,4806,20,2
2649,埃辛诺斯战刃,2632,1,0,326,4,2
