Description_lang,Title_lang,Reward_lang,ID,Instance_ID,Faction,Supercedes,Category,Minimum_criteria,Points,Flags,Ui_order,IconFileID,Criteria_tree,Shares_criteria
習得宗師級釣魚技能。,宗師級漁夫,,130,-1,-1,129,171,0,10,0,5,136245,121926,0
習得中級急救技能。,習得中級急救技能,,131,-1,-1,0,172,0,10,0,1,135966,123670,0
習得高級急救技能。,習得高級急救技能,,132,-1,-1,131,172,0,10,0,2,135966,124254,0
習得專家級急救技能。,習得專家級急救技能,,133,-1,-1,132,172,0,10,0,3,135966,124256,0
習得大師級急救技能。,習得大師級急救技能,,134,-1,-1,133,172,0,10,0,4,135966,123706,0
習得宗師級急救技能。,習得宗師級急救技能,,135,-1,-1,134,172,0,10,0,5,135966,123531,0
製造500個厚霜紋繃帶,存起來,,137,-1,-1,0,172,0,10,0,6,133674,122240,0
使用厚霜紋繃帶治療生命力低於5%的其他玩家或你自己。,基本檢傷,,141,-1,-1,0,172,0,10,0,7,134470,125433,0
於毒蛇神殿洞穴中釣出海底潛伏者。,海上潛伏者,,144,-1,-1,0,171,0,10,0,15,132107,123014,0
在奧格瑪與暴風城釣到一條魚。,垂釣外交官,,150,-1,-1,0,171,0,10,0,8,133146,121978,0
成功的在魚點中釣魚。,地精老人與海,,153,-1,-1,0,171,1,10,0,6,236573,121415,0
阿拉希盆地獲勝。,阿拉希盆地勝利,,154,529,-1,0,14802,0,10,0,1,236385,123277,0
在阿拉希盆地完成100次勝利。,阿拉希盆地精兵,,155,529,-1,154,14802,0,10,0,2,236381,127324,0
於控制5個旗幟的情況下獲得10場阿拉希盆地勝利。,領土主宰,,156,529,-1,0,14802,0,10,0,9,236386,123466,0
在阿拉希盆地守住基地的旗子50次。,及時救援!,,157,529,-1,0,14802,0,10,0,7,132365,126804,0
在阿拉希盆地中奪取50個旗幟。,我和我的摸旗技術讓這一切成為現實,,158,529,-1,0,14802,0,10,0,4,236373,124099,0
阿拉希盆地在6分鐘以內獲勝。,搞定它,,159,529,-1,0,14802,0,10,0,10,236387,124101,0
克服500點資源不利的情況下在阿拉希盆地的競賽中獲勝。,強韌獲勝,,161,529,-1,0,14802,1,10,0,8,236371,125158,0
阿拉希盆地以10分差距獲勝(1600比1590)。,"我們終究贏了 *咳嗽*",,162,529,-1,0,14802,0,10,0,11,136165,124759,0
阿拉希盆地以1600比0獲勝。,阿拉希盆地完封,,165,529,-1,0,14802,0,20,0,3,236348,121665,0
戰歌峽谷獲勝。,戰歌峽谷勝利,,166,489,-1,0,14804,0,10,0,1,236396,121667,0
在戰歌峽谷完成100次勝利。,戰歌峽谷精兵,,167,489,-1,166,14804,0,10,0,2,236384,122230,0
戰歌峽谷3比0獲勝。,戰歌峽谷完封,,168,489,-1,0,14804,0,10,0,8,236397,132664,0
已學會的附魔公式,已學會的附魔公式,,178,-1,-1,0,173,0,0,1,6,136243,121981,0
曾經分解過的物品,曾經分解過的物品,,181,-1,-1,0,173,0,0,1,8,136243,124252,0
藉由分解所產生的材料,藉由分解所產生的材料,,183,-1,-1,0,173,0,0,1,7,136243,129942,0
最大治療量,最大治療量,,189,-1,-1,0,141,0,0,1,5,0,122232,0
最大傷害,最大傷害,,193,-1,-1,0,141,0,0,1,1,0,122234,0
傷害總量,傷害總量,,197,-1,-1,0,141,0,0,1,3,0,127441,0
治療總量,治療總量,,198,-1,-1,0,141,0,0,1,7,0,121939,0
你在戰歌峽谷中攜帶並佔領旗幟。,佔領旗幟,,199,489,-1,0,14804,0,10,0,3,236350,127330,0
於戰歌峽谷中以防守方身份搶回50根旗幟。,固執防衛者,,200,489,-1,0,14804,0,10,0,4,236355,121928,0
戰歌峽谷在7分鐘以內獲勝。,戰歌快手,,201,489,-1,0,14804,0,10,0,9,236398,128594,0
75秒內奪取旗幟並且佔據它。,交旗快手,,202,489,1,0,14804,0,10,0,16,236353,121915,0
在單場戰歌峽谷中，在2位旗幟持有者離開銀翼旗幟房間前擊殺他們。,別在我的地盤鬧事,,203,489,1,0,14804,0,10,0,14,236362,124561,0
在單場戰歌峽谷戰鬥中，奪取並佔領旗幟3次，同時未曾死亡。,鐵人,,204,489,-1,0,14804,0,10,0,10,236344,125153,0
於戰歌峽谷中殺死100位旗幟持有者。,無上防衛者,,206,489,1,0,14804,0,10,0,6,236360,123493,0
當敵人旗幟還在基地時，在敵隊旗幟房間中擊殺攜帶本隊旗幟的敵人。,千鈞一髮,,207,489,-1,0,14804,1,10,0,18,132308,125181,0
暴風之眼獲勝。,暴風之眼勝利,,208,566,-1,0,14803,0,10,0,1,236392,121714,0
在暴風之眼完成100次勝利。,暴風之眼精兵,,209,566,-1,208,14803,0,10,0,2,236383,121716,0
當你的隊伍在暴風之眼控制了4個基地時，你奪取了旗幟並且佔據了它。,暴風榮耀,,211,566,-1,0,14803,0,10,0,12,236354,121718,0
你在暴風之眼中攜帶並佔領旗幟。,暴風籠罩,,212,566,-1,0,14803,0,10,0,7,236349,126970,0
於單場暴風之眼戰鬥中擊殺5名旗幟的持有者。,暴風突襲兵,,213,566,-1,0,14803,0,10,0,6,236359,125246,0
暴風之眼在6分鐘以內獲勝。,狂風,,214,566,-1,0,14803,0,10,0,5,236393,123380,0
在單場暴風之眼競賽中，佔領旗幟3次，同時未曾死亡。,為榮耀而生,,216,566,-1,0,14803,0,10,0,8,135739,127732,0
奧特蘭克山谷獲勝。,奧特蘭克山谷勝利,,218,30,-1,0,14801,0,10,0,1,236388,127320,0
在奧特蘭克山谷完成100次勝利。,奧特蘭克山谷精兵,,219,30,-1,218,14801,0,10,0,2,236382,127322,0
奧特蘭克山谷沒有失去任何哨塔與上尉就獲勝。你必須同時控制所有的部落哨塔。,雷矛完封,,220,30,1,0,14801,0,20,0,11,133431,124853,0
在奧特蘭克山谷中奪取50個墓地。,奧特蘭克盜墓者,,221,30,-1,0,14801,0,10,0,3,236399,121895,0
在奧特蘭克山谷中守住50座哨塔。,哨塔防禦,,222,30,-1,0,14801,0,10,0,4,236351,121897,0
奧特蘭克山谷中，在征戰平原殺一個尚未下馬的敵人。,病態的蹬羚,,223,30,-1,0,14801,0,10,0,10,236361,123668,0
奧特蘭克山谷中，於霜狼大廳中擊殺50名敵對玩家。,忠誠防禦者,,224,30,0,0,14801,0,10,0,5,236368,127734,0
奧特蘭克山谷友軍控制了兩座礦坑時獲勝。,什麼都用的上,,225,30,1,0,14801,0,10,0,7,236389,124864,0
奧特蘭克山谷在6分鐘以內獲勝。,奧特蘭克閃擊戰,,226,30,-1,0,14801,0,20,0,9,236390,126949,0
"在單場戰場戰鬥中造成或治療300,000點傷害。本傷害或治療必須是以玩家為目標。",傷害控制,,227,-1,-1,0,95,1,10,0,39,236374,122154,0
在單場戰場戰鬥中達成30次榮譽擊殺。,死神,,229,-1,-1,0,95,1,10,0,34,136177,124563,0
完成下列的戰場成就。,戰鬥大師,頭銜獎勵:戰鬥大師,230,-1,1,0,95,0,50,0,43,236591,127514,0
於單場戰場戰鬥中取得20次最後一擊。,破壞鐵球,,231,-1,-1,0,95,1,10,16,40,132364,121323,0
在暴風之眼中，於狂暴增益的效果下取得最後一擊。,嗜血狂戰士,,233,566,-1,0,14803,0,10,0,11,136012,124230,0
達成一個榮譽擊殺。,一個榮譽擊殺,,238,-1,-1,0,95,0,10,0,1,236647,124429,0
達成25000次榮譽擊殺。,25000次榮譽擊殺,,239,-1,-1,509,95,0,10,0,7,236657,124431,0
分別對每一個不同種職業取得最後一擊。,不分職業,,245,-1,-1,0,95,0,10,0,11,132092,123851,0
分別對五個不同種族取得最後一擊。,瞭解敵人,,246,-1,1,0,95,0,10,0,12,132155,127831,0
,遠祖灘頭獲勝次數,,1550,607,-1,0,153,0,0,1,12,136243,126410,0
在他們釋放靈魂之前，對一個死亡的敵人使用/擁抱。,要愛，不要魔獸,,247,-1,-1,0,95,0,10,0,14,135767,125261,0
在貴族花園節慶中打開明亮的彩蛋，得到白色禮服襯衣和黑色禮服束褲。,週日盛裝,,248,-1,-1,0,159,0,10,0,4,135012,126292,0
在貴族花園節慶中打開明亮的彩蛋，得到一件端莊的晚禮服。,盛裝出席,,249,-1,-1,0,159,0,10,0,5,132645,126802,0
經由冬幕歡樂製造器變身成小助手時，達成50次榮譽擊殺。,朋友的小助手,,252,-1,-1,0,156,0,10,136,2,236703,125839,0
擊殺無頭騎士。,把那個誰的頭帶給我…噢，等等,,255,-1,-1,0,158,0,10,0,3,134015,121889,0
在冬幕節時對凱恩·血蹄丟一顆雪球。,小氣財神,,259,-1,0,0,156,1,10,0,3,132387,121371,0
製造12個可愛符咒手鐲。,超可愛,,260,-1,-1,0,187,0,10,0,2,133334,123330,0
在奴隸監獄殺死艾胡恩。,凍死冰霜領主,,263,-1,-1,0,161,1,10,0,1,135861,125253,0
穿著完整的仲夏節套裝在緞帶柱下跳舞60秒。,燃燒的火柱之舞,,271,-1,-1,0,161,0,10,0,2,236216,125563,0
在達拉然、暴風城、鐵爐堡、奧格瑪或幽暗城中，於15秒內拋擲火炬40次。,火炬雜耍師,,272,-1,-1,0,161,0,10,0,20,135433,124592,0
拯救麋鹿梅特森。,梅特森騎手!,,273,-1,-1,0,156,1,10,0,1,236707,121351,0
一個角色同時擁有艾格伯特的蛋、瞌睡蟲韋利、和伊萊克訓練項圈。,老練褓母,,275,-1,-1,0,163,0,50,0,7,134505,126919,0
在冬幕節期間，穿著3件冬天服飾並食用格拉庫的肉糜水果蛋糕。,季節到了,,277,-1,-1,0,156,0,10,0,6,132934,127794,0
完成取回燻木牧場被偷走的禮品任務，並獲得燻木牧場的感謝。,一整個討人厭,,279,-1,-1,0,156,1,10,0,8,133170,131941,0
急救技能,急救技能,,281,-1,-1,0,178,0,0,1,5,136243,123332,0
被下列的萬鬼節魔杖變身成各種裝扮過。,化妝舞會,,283,-1,-1,0,158,0,10,0,12,236548,126093,0
收集20種下列表中的劣質面具。,萬用面具,,284,-1,-1,0,158,0,20,0,6,133567,127773,0
吃太多搗蛋糖果，吃到腸胃不適。,吐出來,,288,-1,-1,0,158,0,10,0,2,136182,128703,0
完成拯救村莊免於無頭騎士毒手的任務。,萬鬼節的救星,,289,-1,-1,0,158,1,10,0,4,236545,124872,0
用增重的南瓜燈籠在下列種族頭上放個南瓜頭。,檢查你的頭,,291,-1,-1,0,158,0,10,0,11,133661,121461,0
獲得邪惡小南瓜和巨型南瓜燈籠。,邪惡呼喚,,292,-1,-1,0,158,0,10,0,13,236547,121878,0
穿上3件啤酒節服飾，在達拉然喝個爛醉跟跳舞。,擾亂安寧,,293,571,-1,0,162,0,10,0,10,133696,123066,0
擊殺寇仁·恐酒。,把酒喝光,,295,230,-1,0,162,0,10,0,8,134159,125135,0
獲得一隻啤酒節坐騎，或是使用啤酒節蛇麻草轉換你的坐騎為啤酒節坐騎。,有了桶子，就有樂子,,303,-1,-1,0,162,1,10,0,11,132620,126851,0
在藏寶海灣釣魚競賽或卡魯耶克釣魚大賽中獲勝。,艾澤拉斯釣手大師,,306,-1,-1,0,171,1,20,0,9,133892,126797,0
,死於敵對陣營的總次數,,318,-1,-1,0,21,0,0,1,2,136243,125881,0
決鬥獲勝次數,決鬥獲勝次數,,319,-1,-1,0,154,0,0,1,1,136243,127439,0
決鬥落敗次數,決鬥落敗次數,,320,-1,-1,0,154,0,0,1,2,136243,121472,0
團隊和地城中的死亡總數,團隊和地城中的死亡總數,,321,-1,-1,0,125,0,0,9,1,0,124571,0
死於巫妖王之怒地城首領的總次數,死於巫妖王之怒地城首領的總次數,,322,-1,-1,0,125,0,0,9,6,0,124294,0
死於巫妖王之怒10人團隊首領的總次數,死於巫妖王之怒10人團隊首領的總次數,,323,-1,-1,0,125,0,0,9,8,0,126559,0
死於巫妖王之怒25人團隊首領的總次數,死於巫妖王之怒25人團隊首領的總次數,,324,-1,-1,0,125,0,0,9,10,0,121474,0
任務獎勵金幣總額,任務獎勵金幣總額,,326,-1,-1,0,140,0,0,1,4,136243,128216,0
金幣獲得總額,金幣獲得總額,,328,-1,-1,0,140,0,0,9,1,136243,124219,0
委託拍賣總數,委託拍賣總數,,329,-1,-1,0,140,0,0,1,6,136243,128753,0
購得拍賣總數,購得拍賣總數,,330,-1,-1,0,140,0,0,1,7,136243,128930,0
購買過最貴的拍賣品,購買過最貴的拍賣品,,331,-1,-1,0,140,0,0,1,8,136243,129365,0
售出過最貴的拍賣品,售出過最貴的拍賣品,,332,-1,-1,0,140,0,0,1,9,136243,124224,0
拾取金幣總額,拾取金幣總額,,333,-1,-1,0,140,0,0,1,3,136243,124226,0
最大持有金幣總額,最大持有金幣總額,,334,-1,-1,0,140,0,0,1,15,136243,124228,0
傳說級物品獲得總數,傳說級物品獲得總數,,336,-1,-1,0,191,0,0,1,4,0,123672,0
持有的小寵物數量,持有的小寵物數量,,338,-1,-1,0,191,0,0,1,6,0,124755,0
持有的坐騎數量,持有的坐騎數量,,339,-1,-1,0,191,0,0,1,5,0,122250,0
拾取史詩物品,拾取過的史詩物品數量,,341,-1,-1,0,191,0,0,1,3,0,127612,0
史詩物品獲得總數,史詩物品獲得總數,,342,-1,-1,0,191,0,0,1,2,0,123114,0
使用過的繃帶,使用過的繃帶,,344,-1,-1,0,145,0,0,9,1,136243,123428,0
服用過的治療藥水,服用過的治療藥水,,345,-1,-1,0,145,0,0,9,4,136243,128755,0
飲用過的飲料,飲用過的飲料,,346,-1,-1,0,145,0,0,9,16,136243,122252,0
吃過的食物,吃過的食物,,347,-1,-1,0,145,0,0,9,19,136243,122443,0
飛行趟數,飛行趟數,,349,-1,-1,0,134,0,0,1,1,136243,123675,0
通過法師傳送門的總次數,通過法師傳送門的總次數,,350,-1,-1,0,134,0,0,9,3,136243,129855,0
使用爐石次數,使用爐石次數,,353,-1,-1,0,134,0,0,1,5,136243,123802,0
5v5獲勝次數,5v5獲勝次數,,362,-1,-1,0,152,0,0,9,4,136243,124353,0
參與5v5賽事次數,參與5v5賽事次數,,363,-1,-1,0,152,0,0,9,3,136243,121809,0
3v3獲勝次數,3v3獲勝次數,,364,-1,-1,0,152,0,0,9,6,136243,123677,0
參與3v3賽事次數,參與3v3賽事次數,,365,-1,-1,0,152,0,0,9,5,136243,121815,0
2v2獲勝次數,2v2獲勝次數,,366,-1,-1,0,152,0,0,9,8,136243,121821,0
參與2v2賽事次數,參與2v2賽事次數,,367,-1,-1,0,152,0,0,9,7,136243,124359,0
,最高2v2個人積分,,370,-1,-1,0,152,0,0,1,21,136243,121827,0
,最高2v2隊伍積分,,374,-1,-1,0,152,0,0,1,24,136243,127615,0
聲望達到崇拜總數,聲望達到崇拜總數,,377,-1,-1,0,147,0,0,1,1,0,125583,0
聲望達到崇敬以上的總數,聲望達到崇敬以上的總數,,378,-1,-1,0,147,0,0,1,2,0,124365,0
世界榮譽擊殺數,世界榮譽擊殺數,,381,-1,-1,0,136,0,0,9,2,136243,121829,0
戰場榮譽擊殺數,戰場榮譽擊殺數,,382,-1,-1,0,136,0,0,9,5,136243,132858,0
競技場榮譽擊殺數,競技場榮譽擊殺數,,383,-1,-1,0,136,0,0,9,4,136243,121834,0
在你的主城中殺死50名敵對玩家。,城市防禦者,,388,-1,1,0,95,0,10,136,17,236593,126198,0
從古拉巴什競技場中拾取競技場大師飾品。,古拉巴什競技場大師,,389,-1,-1,0,95,1,10,0,15,133608,126888,0
防守奧特蘭克山谷哨塔,防守奧特蘭克山谷哨塔,,393,-1,-1,0,153,0,0,1,17,136243,123117,0
佔領奧特蘭克山谷哨塔,佔領奧特蘭克山谷哨塔,,394,-1,-1,0,153,0,0,1,18,136243,124433,0
奪取戰歌峽谷旗幟,奪取戰歌峽谷旗幟,,395,-1,-1,0,153,0,0,1,20,136243,125190,0
完成小個子約翰·米斯瑞爾的任務，取得競技場宗師飾物。,古拉巴什競技場宗師,,396,-1,-1,0,95,1,10,0,16,133599,127463,0
在等級80的競技場積分賽中獲勝。,跨入競技場,,397,-1,-1,0,165,0,10,0,1,236543,121451,0
在等級80的競技場積分賽中獲得100場勝利。,無情獻身,,398,-1,-1,397,165,0,10,0,2,236534,121453,0
在等級80的2v2競技場賽程中獲得1550點個人積分。,只有我倆:1550,,399,-1,-1,0,165,0,10,0,6,236323,140616,0
在等級80的2v2競技場賽程中獲得1750點個人積分。,只有我倆:1750,,400,-1,-1,399,165,0,10,0,7,236326,140618,0
在等級80的2v2競技場賽程中獲得2000點個人積分。,只有我倆:2000,,401,-1,-1,400,165,0,10,0,8,236327,140620,0
在等級80的3v3競技場賽程中獲得1550點個人積分。,三人成行:1550,,402,-1,-1,0,165,0,10,0,10,236330,140624,0
在等級80的3v3競技場賽程中獲得1750點個人積分。,三人成行:1750,,403,-1,-1,402,165,0,10,0,11,236333,140626,0
在等級80的5v5競技場賽程中獲得2000點個人積分。,五強聚首:2000,,404,-1,-1,407,165,0,10,0,16,236341,140636,0
在等級80的3v3競技場賽程中獲得2000點個人積分。,三人成行:2000,,405,-1,-1,403,165,0,10,0,12,236334,140628,0
在等級80的5v5競技場賽程中獲得1550點個人積分。,五強聚首:1550,,406,-1,-1,0,165,0,10,0,14,236337,140632,0
在等級80的5v5競技場賽程中獲得1750點個人積分。,五強聚首:1750,,407,-1,-1,406,165,0,10,0,15,236340,140634,0
在等級80的積分賽中連勝十場。,熱門連勝,,408,-1,-1,0,165,0,10,0,18,135805,128706,0
成為等級80的5v5積分賽終場的唯一倖存者。,最後存活者,,409,-1,-1,0,165,0,10,0,20,135981,0,0
2005年加州安那罕BlizzCon莫奇的光榮擁有人。,莫奇,,411,-1,-1,0,81,1,0,0,80,132834,125487,0
2007年加州安那罕BlizzCon魚人裝束的光榮擁有人。,魚人裝束,,412,-1,-1,0,81,1,0,0,81,134169,121958,0
2008年法國巴黎WWI泰瑞爾之柄的光榮擁有人。,泰瑞爾之柄,,414,-1,-1,0,81,1,0,0,84,135277,123634,0
2008年Blizzcon暴風雪大熊的光榮擁有人。,暴風雪大熊,,415,-1,-1,0,81,1,0,0,82,298586,124809,0
打開安其拉之門。,聖甲蟲領主,,416,-1,-1,0,81,0,0,0,158,236829,124093,0
取得殘忍鬥士頭銜。,殘忍鬥士,頭銜獎勵：殘忍鬥士,418,-1,-1,0,81,0,0,0,151,236534,123064,0
取得仇恨鬥士頭銜。,仇恨鬥士,頭銜獎勵：仇恨鬥士,419,-1,-1,0,81,0,0,0,152,236535,124585,0
取得野蠻鬥士頭銜。,野蠻鬥士,頭銜獎勵：野蠻鬥士,420,-1,-1,0,81,0,0,0,153,236536,126681,0
獲得一顆紅色其拉共鳴水晶。,問我為什麼?因為它是紅色的,,424,-1,-1,0,81,1,0,0,142,134396,127169,0
阿泰絲，守護者之杖的持有者。,阿泰絲，守護者之杖,,425,-1,-1,0,81,1,0,0,145,135226,123975,0
埃辛諾斯戰刃組的持有者。,埃辛諾斯戰刃,,426,-1,-1,0,81,0,0,0,146,135561,123221,0
雷霆之怒，逐風者的祝福之刃的持有者。,雷霆之怒，逐風者的祝福之刃,,428,-1,-1,0,81,0,0,0,144,135349,127171,0
薩弗拉斯，炎魔拉格納羅斯之手的持有者。,薩弗拉斯，炎魔拉格納羅斯之手,,429,-1,-1,0,81,0,0,0,143,133066,123053,0
阿曼尼戰熊的擁有者。,阿曼尼戰熊,,430,-1,-1,0,81,1,0,0,141,132117,121457,0
取得「阿達歐之手」頭銜。,阿達歐之手,,431,-1,-1,0,81,0,0,0,114,133502,124694,0
取得「那魯的勇士」頭銜。,那魯的勇士,,432,-1,-1,0,81,0,0,0,113,133531,123867,0
取得「總元帥」頭銜。,總元帥,,433,-1,1,0,81,0,0,0,112,236590,122142,0
取得「戰場元帥」頭銜。,戰場元帥,,434,-1,1,0,81,0,0,0,111,236589,121881,0
取得「指揮官」頭銜。,指揮官,,435,-1,1,0,81,0,0,0,109,236587,124021,0
取得「少校」頭銜。,少校,,436,-1,1,0,81,0,0,0,108,236586,122144,0
取得「一等騎士」頭銜。,一等騎士,,437,-1,1,0,81,0,0,0,107,236585,126184,0
取得「上尉騎士」頭銜。,上尉騎士,,438,-1,1,0,81,0,0,0,106,236584,123119,0
取得「騎士」頭銜。,騎士,,439,-1,1,0,81,0,0,0,104,236582,122146,0
取得「士官長」頭銜。,士官長,,440,-1,1,0,81,0,0,0,103,236581,122148,0
取得「上士」頭銜。,上士,,441,-1,1,0,81,0,0,0,102,236580,123870,0
取得「士兵」頭銜。,士兵,,442,-1,1,0,81,0,0,0,99,236577,124411,0
取得「高階督軍」頭銜。,高階督軍,,443,-1,0,0,81,0,0,0,98,236625,122150,0
取得「中將」頭銜。,中將,,444,-1,0,0,81,0,0,0,95,236622,121883,0
取得「督軍」頭銜。,督軍,,445,-1,0,0,81,0,0,0,97,236624,122010,0
