ID,Description_lang,Parent,Amount,Operator,CriteriaID,OrderIndex,Flags
320,"Elixir de Defensa poderosa",285,0,0,8062,80,0
321,"Elixir de Pensamientos poderosos",285,0,0,8066,81,0
322,"Elixir de adepto",285,0,0,4340,12,0
323,"Elixir de sangre de trol sublime",285,0,0,8074,85,0
324,"Elixir de agilidad poderosa",285,0,0,4380,52,0
325,"Elixir de sangre de trol débil",285,0,0,8076,102,0
326,"Elixir de sangre de trol poderoso",285,0,0,8077,101,0
327,"Elixir de cólera",285,0,0,8078,100,0
328,"Elixir de esquivez de kelp de sangre",285,0,0,8082,96,0
329,"Elixir de Sombras",285,0,0,8086,92,0
330,"Elixir de Drakuru",285,0,0,8087,91,0
331,"Elixir protector de Zort",285,0,0,8089,89,0
332,"Elixir de sabiduría draénica",285,0,0,4354,26,0
333,"Elixir de gigantes",285,0,0,4361,33,0
334,"Elixir de agilidad inferior",285,0,0,4369,41,0
335,"Elixir de resistencia de kelp de sangre",285,0,0,8083,95,0
336,"Elixir de Caminar sobre el agua",285,0,0,4394,66,0
337,"Elixir de Pericia",285,0,0,8063,110,0
338,"Resguardo de cristal",285,0,0,8068,82,0
339,"Escalofrío Juju",285,0,0,8070,83,0
340,"Escape Juju",285,0,0,8071,105,0
341,"Elixir de Precisión",285,0,0,8031,87,0
342,"Elixir de Perforar armadura",285,0,0,8064,109,0
343,"Elixir de Velocidad relámpago",285,0,0,8065,108,0
344,"Ascua Juju",285,0,0,8069,106,0
345,"Aguardiente de los Nevada",285,0,0,8073,104,0
346,"Elixir de sangre de mago",285,0,0,8075,103,0
347,"Elixir de poder con hechizos",285,0,0,8079,99,0
348,"Elixir de sangre de huargo",285,0,0,8081,97,0
349,"Elixir de Videre",285,0,0,8084,94,0
350,"Elixir de Ahuurn",285,0,0,8085,93,0
351,"Elixir protector de Zort",285,0,0,8088,90,0
352,"Poderío Juju",285,0,0,8072,84,0
353,"Elixir de Golpes mortales",285,0,0,8032,86,0
354,"Elixir de empoderación",285,0,0,4356,28,0
355,"Elixir de piel de hierro",285,0,0,4368,40,0
356,"Elixir de fuerza de ogro",285,0,0,4388,60,0
357,"Cóctel de zumo de pulmón",285,0,0,4404,76,0
358,"Espíritu de Zanza",285,0,0,4338,10,0
359,"Elixir de fuerza sublime",285,0,0,4378,50,0
360,"Fuerza de cristal",285,0,0,8067,107,0
361,"Elixir de Tragonublo",285,0,0,4406,78,0
362,"Elixir de hierba tiniebla",285,0,0,8090,88,0
363,"Elixir de poder de sanación",285,0,0,4367,39,0
364,"Elixir de poder de Fuego sublime",285,0,0,4373,45,0
365,"Elixir de poder de Escarcha sublime",285,0,0,4375,47,0
366,"Elixir de entereza sublime",285,0,0,4374,46,0
367,"Elixir de ojo de gato",285,0,0,4343,15,0
368,"Elixir de agilidad",285,0,0,4346,18,0
369,"Elixir de Visión onírica",285,0,0,4355,27,0
370,"Elixir de poder de Fuego",285,0,0,4357,29,0
371,"Elixir de defensa superior",285,0,0,4363,35,0
372,"Elixir de respiración acuática superior",285,0,0,4366,38,0
373,"Elixir de camuflaje",285,0,0,4348,20,0
374,"Elixir de detección de invisibilidad inferior",285,0,0,4352,24,0
375,"Elixir de maestría",285,0,0,4379,51,0
376,"Elixir de entereza poderosa",285,0,0,4382,54,0
377,"Elixir de sangre de mago poderosa",285,0,0,4383,55,0
378,"Elixir de defensa menor",285,0,0,4386,58,0
379,"Elixir de entereza menor",285,0,0,4387,59,0
380,"Elixir de defensa excelente",285,0,0,4391,63,0
381,"Elixir de consistencia",285,0,0,4392,64,0
382,"Elixir de respiración acuática",285,0,0,4393,65,0
383,"Elixir de los sabios",285,0,0,4397,69,0
384,"Elixir del ojo escrutador",285,0,0,4398,70,0
385,"Chicle de mollejas",285,0,0,4401,73,0
386,IFRDHR,285,0,0,4405,77,0
387,"Elixir de acometida",285,0,0,4407,79,0
388,"Elixir de gurú",285,0,0,8080,98,0
399,reir,398,0,0,3238,1,0
400,reirse,398,0,0,7194,5,0
401,carcajada,398,0,0,7195,2,0
402,rofl,398,0,0,7196,3,0
403,risilla,398,0,0,7197,4,0
426,"Pathaleon el Calculador",425,1,0,3720,1,2
459,"Habilidad en Primeros Auxilios",458,375,0,5592,0,1
468,"Piedra de hogar",467,0,0,5008,0,0
469,"Zapatitos rojos",467,0,0,11719,1,0
530,"Keli'dan el Ultrajador",529,1,0,3710,1,2
533,"Victorias 5c5 en las Ruinas de Lordaeron",532,0,0,8601,1,0
534,"Victorias 5c5 en Nagrand",532,0,0,8600,2,0
536,"Victorias 5c5 en Filospada",532,0,0,5726,0,0
540,"Encuentros 2c2 en el Círculo del Valor",539,0,0,8614,3,0
541,"Encuentros 2c2 en las Ruinas de Lordaeron",539,0,0,8613,2,0
542,"Encuentros 2c2 en Dalaran",539,0,0,8611,4,0
543,"Encuentros 2c2 en Nagrand",539,0,0,8612,1,0
544,"Encuentros 2c2 en Filospada",539,0,0,5725,0,0
553,Nefarian,552,1,0,3273,1,2
554,"Eslabón de Therazane",552,1,0,4564,5,2
555,"Botas de la Llama de sombras",552,1,0,4567,8,2
556,"Coraza de Cólera",552,1,0,4578,19,2
557,"Anillo de juicio de Archimtiros",552,1,0,4565,6,2
558,"Coraza de sentencia",552,1,0,4580,21,2
559,"Coselete de Tempestira",552,1,0,4581,22,2
560,"Togas de trascendencia",552,1,0,4584,25,2
561,"Ashkandi, Espada magna de la Hermandad",552,1,0,4566,7,2
562,"Crul'shorukh, Filo del Caos",552,1,0,4569,10,2
563,"Señor de Roca Negra",552,1,0,4447,2,2
564,"Señor de Roca Negra",552,1,0,4448,3,2
565,"Capa del Señor de la camada",552,1,0,4568,9,2
566,"Lok'amir il Romathis",552,1,0,4570,11,2
567,"Lágrima de Neltharion",552,1,0,4572,13,2
568,"Bastón de la Sombra en llamas",552,1,0,4575,16,2
569,"Coraza de diez tormentas",552,1,0,4577,18,2
570,"Coraza de acechadragón",552,1,0,4579,20,2
571,"La corrupción de Nefarius",552,1,0,4449,4,2
572,"Pechera colmillo de sangre",552,1,0,4576,17,2
573,"Dije de connivencia de Prestor",552,1,0,4573,14,2
574,"Sortija de elementium puro",552,1,0,4574,15,2
575,"Togas viento abisal",552,1,0,4583,24,2
576,"Mish'undare, Aro del Despelleja Almas",552,1,0,4571,12,2
577,"Togas Némesis",552,1,0,4582,23,2
580,Ragnaros,579,1,0,3272,1,2
581,"Faja de acometida",579,1,0,4544,4,2
582,"Sortija de Sulfuras",579,1,0,4545,6,2
583,"Gargantilla del Señor del Fuego",579,1,0,4546,7,2
584,"Corona de Destrucción",579,1,0,4549,10,2
585,"Leotardos de trascendencia",579,1,0,4550,11,2
586,"Quijotes de Cólera",579,1,0,4553,14,2
587,"Leotardos Némesis",579,1,0,4556,17,2
588,"Musleras de Tempestira",579,1,0,4558,19,2
589,"Pantalones colmillo de sangre",579,1,0,4555,16,2
590,"Musleras de acechadragón",579,1,0,4551,12,2
591,"Quijotes de sentencia",579,1,0,4552,13,2
593,"Defensor de Malistar",579,1,0,4559,20,2
594,"Capa de la niebla envolvente",579,1,0,4561,22,2
595,"Segadora espinal",579,1,0,4563,24,2
596,"Sortija de Accuria",579,1,0,4560,21,2
597,"Manteo de sangre de dragón",579,1,0,5055,25,2
598,"Esencia de la llama pura",579,1,0,4547,8,2
599,"Hoja de Perdición",579,1,0,4548,9,2
600,"Dracónico para torpes",579,1,0,7364,28,2
601,"Trueno furioso, espada bendita del Hijo del Viento",579,1,0,8146,2,2
602,"Fragmento de la Llama",579,1,0,5056,26,2
603,"Quijotes de diez tormentas",579,1,0,4554,15,2
604,"Esencia del Señor del Fuego",579,1,0,8893,27,2
605,"Pantalones viento abisal",579,1,0,4557,18,2
606,"Filo del espetahuesos",579,1,0,4562,23,2
607,"Sulfuras, Mano de Ragnaros",579,1,0,318,5,2
650,"Forjar Quel'Serrar",648,1,0,4270,4,2
651,"Victoria para la Alianza",648,1,0,4266,0,2
652,"Collera de Eskhandar",648,1,0,4286,11,2
653,"Mochila de pellejo de Onyxia",648,1,0,4271,5,2
654,"Victoria para la Horda",648,1,0,4267,2,2
655,"La cuerda adecuada",648,1,0,4268,1,2
656,Libramorte,648,1,0,4282,7,2
657,"Anillo de Vínculo",648,1,0,4284,9,2
658,"Fragmento de la Escama",648,1,0,4287,12,2
659,"Vis'kag el Estampa de Sangre",648,1,0,4283,8,2
660,"Grimorio Piedra angular antigua",648,1,0,4272,6,2
661,"Mantón de Sapphiron",648,1,0,4285,10,2
759,"Misiones diarias",758,0,0,4984,2,0
760,"Misiones totales",758,0,0,3631,1,0
763,Bestias,762,0,0,4948,1,0
764,Elemental,762,0,0,4951,4,0
765,Humanoide,762,0,0,4953,6,0
766,Máquina,762,0,0,4954,7,0
767,No-muerta,762,0,0,4955,8,0
768,"Sin especificar",762,0,0,4956,9,0
769,Tótems,762,0,0,4957,10,0
770,Demonios,762,0,0,4949,2,0
771,Dragonante,762,0,0,4950,3,0
772,Gigante,762,0,0,4952,5,0
775,"Alimañas muertas",774,0,0,4958,1,0
778,"Muertes por fatiga",777,0,0,148,1,0
803,"Habilidad en peletería",802,375,0,5718,0,1
806,"Misiones abandonadas",805,0,0,5289,1,0
809,"Encuentros en la Arena Filospada",808,0,0,5729,0,0
813,"Una alianza impía",811,1,0,4409,4,2
814,"Un destino vengador",811,1,0,4250,2,2
815,"La bruja del Horado",811,1,0,4251,3,2
824,"Los discos de platino",822,1,0,4256,1,2
825,"Encuentra las gemas y la fuente de alimentación",822,1,0,4257,2,2
826,"Restaurar el collar",822,1,0,4258,3,2
829,"Jefe Ukorz Cabellarena",828,1,0,3265,1,2
833,"Corrupción de la tierra y de la semilla",831,1,0,4259,2,2
834,"Corrupción de la tierra y de la semilla",831,1,0,4260,3,2
837,"Victorias en El Círculo de los Retos",836,0,0,5735,0,0
885,"Estancias para 25 jugadores recorridas",884,0,0,4989,1,0
894,"Cantidad de oro gastado en mensajes",893,0,0,3358,1,8
923,"Portal a Exodar",921,0,0,4995,2,0
924,"Portal a Shattrath",921,0,0,4996,3,0
925,"Portal a Forjaz",921,0,0,4997,4,0
926,"Portal a Lunargenta",921,0,0,4999,6,0
927,"Portal a Rocal",921,0,0,5000,7,0
928,"Portal a Ventormenta",921,0,0,5001,8,0
929,"Portal a Theramore",921,0,0,5002,9,0
930,"Portal a Cima del Trueno",921,0,0,5003,10,0
931,"Portal a Entrañas",921,0,0,5004,11,0
932,"Portal a Darnassus",921,0,0,4994,1,0
933,"Portal a Shattrath",921,0,0,4992,0,0
934,"Portal a Orgrimmar",921,0,0,4998,5,0
937,"Atrapados en la Ciudadela",936,1,0,4487,2,2
938,"Prueba de los naaru: piedad",936,1,0,4489,4,2
939,"Jefe de Guerra Kargath Garrafilada",936,1,0,3719,1,2
940,"Atrapados en la Ciudadela",936,1,0,4488,3,2
946,"Encuentros en El Círculo de los Retos",945,0,0,5730,0,0
959,"Debilitar la muralla",957,1,0,4462,3,2
960,"Debilitar la muralla",957,1,0,4461,2,2
963,"Keli'dan el Ultrajador",962,1,0,3239,1,2
1036,Auchindoun...,1035,1,0,4465,2,2
1037,"Todo irá bien",1035,1,0,4466,3,2
1038,"Exarca Maladaar",1035,1,0,3244,1,2
1041,Quagmirran,1040,1,0,3711,1,2
1071,"Habilidad en desuello",1070,375,0,5720,0,1
1074,"Habilidad en ingeniería",1073,375,0,5722,0,1
1149,"Señor de la Guerra Kalithresh",1148,1,0,3248,1,2
1151,"La guarida del Señor de la Guerra",1148,1,0,4473,2,2
1161,"PNJs totales asesinados",1159,0,0,4944,1,0
1163,server-only,0,1,7,0,0,2
1164,Minería,1163,1,0,5559,7,0
1165,Sastrería,1163,1,0,5561,9,0
1166,Ingeniería,1163,1,0,5554,3,0
1167,Herboristería,1163,1,0,5555,4,0
1168,Alquimia,1163,1,0,5551,0,0
1169,Herrería,1163,1,0,5552,1,0
1170,Encantamiento,1163,1,0,5553,2,0
1171,Peletería,1163,1,0,5558,6,0
1172,Desuello,1163,1,0,5560,8,0
1174,Joyería,1163,1,0,5557,5,0
1176,server-only,0,375,8,0,0,2
1179,Herrería,1176,375,0,5566,2,0
1180,Encantamiento,1176,375,0,5567,4,0
1181,Ingeniería,1176,375,0,5722,1,0
1182,Herboristería,1176,375,0,5569,3,0
1183,Peletería,1176,375,0,5718,6,0
1184,Minería,1176,375,0,5573,7,0
1185,Joyería,1176,375,0,5571,5,0
1186,Desuello,1176,375,0,5720,8,0
1187,Sastrería,1176,375,0,5575,9,0
1190,"Muertes propias",1189,0,0,111,1,0
1223,Quagmirran,1222,1,0,3240,1,2
1226,"Cazador de eras",1225,1,0,3242,1,2
1227,"Huida de Durnholde",1225,1,0,4467,2,2
1230,"El legado de Terokk",1229,1,0,4468,2,2
1231,"Rey Garra Ikiss",1229,1,0,3245,1,2
1234,Aeonus,1233,1,0,3247,1,2
1235,"El toque del maestro",1233,1,0,4471,2,2
1236,"La apertura de El Portal Oscuro",1233,1,0,4472,3,2
1239,"Pathaleon el Calculador",1238,1,0,3250,1,2
1240,"Cómo infiltrarse en El Arcatraz",1238,1,0,4480,2,2
1273,"Batallas en el Ojo de la Tormenta",1272,0,0,105,0,0
1279,"Capturas de banderas en el Ojo de la Tormenta",1278,0,0,438,0,0
1287,"Fórmulas de encantamiento conocidas",1285,0,0,7225,0,0
1456,"Misiones diarias completadas",1455,0,0,4984,1,0
1491,"Capucha de absolución",1489,1,0,4630,14,2
1492,"Arco alzarrayo",1489,1,0,4620,4,2
1493,"Filo de cataclismo",1489,1,0,4621,5,2
1494,"Musleras de ira infinita",1489,1,0,4623,7,2
1495,"Apóstol de Argus",1489,1,0,4619,3,2
1496,"Capruza del maléfico",1489,1,0,4632,16,2
1497,"Visera de Iluminado",1489,1,0,4633,17,2
1498,"Casco de acechagronns",1489,1,0,4636,20,2
1499,"Protegecabezas de destrozacielos",1489,1,0,4639,23,2
1500,"Yelmo de destripador",1489,1,0,4642,26,2
1501,"Casquete de Truenozón",1489,1,0,4644,28,2
1502,"Casco de destrozacielos",1489,1,0,4640,24,2
1503,"Gran yelmo de Iluminado",1489,1,0,4634,18,2
1504,"Yelmo de guerra de Iluminado",1489,1,0,4635,19,2
1505,"Gran yelmo de acometida",1489,1,0,4638,22,2
1506,"Togas de Rhonin",1489,1,0,4626,10,2
1507,"Garra de salvador",1489,1,0,4627,11,2
1508,"Tempestad de caos",1489,1,0,4629,13,2
1509,"Leotardos de eternidad",1489,1,0,4622,6,2
1510,"Malla de persecución férvida",1489,1,0,4624,8,2
1511,"Cetro de purificación",1489,1,0,4628,12,2
1512,"Yelmo de batalla de acometida",1489,1,0,4637,21,2
1513,"Égida de la concentración impasible de Antonidas",1489,1,0,4618,2,2
1514,"Caperuza de absolución",1489,1,0,4631,15,2
1515,"Coselete de medianoche",1489,1,0,4625,9,2
1516,"Casquete de destrozacielos",1489,1,0,4641,25,2
1517,"Capucha de la tempestad",1489,1,0,4643,27,2
1518,"Casco de Truenozón",1489,1,0,4646,30,2
1519,"Protegecabezas de Truenozón",1489,1,0,4645,29,2
1522,C'Thun,1521,1,0,3274,1,2
1523,"Marca de C'Thun",1521,1,0,4941,25,2
1524,"El jubón génesis",1521,1,0,4454,5,2
1525,"El legado de C'Thun",1521,1,0,4459,11,2
1526,"Capa de Claridad",1521,1,0,4586,14,2
1527,"Cetro del falso profeta",1521,1,0,4593,21,2
1528,"Aguijón de la Muerte",1521,1,0,4589,17,2
1529,"Filo oscuro de la locura",1521,1,0,4587,15,2
1530,"Guanteletes de Aniquilación",1521,1,0,4590,18,2
1531,"Cinturón de Agonía interminable",1521,1,0,4585,13,2
1532,"Garra del dios antiguo",1521,1,0,4591,19,2
1533,"Cordón cinturón Acecha ojos",1521,1,0,4596,24,2
1534,"El jubón de mortífero",1521,1,0,4451,3,2
1535,"El camisote de clamatormentas",1521,1,0,4455,6,2
1536,"La toga enigma",1521,1,0,4457,9,2
1537,"Las vestimentas del Oráculo",1521,1,0,4458,10,2
1538,"Atiesh, el gran báculo maligno",1521,1,0,4460,12,2
1539,"El camisote de artillero",1521,1,0,4450,2,2
1540,"La coraza del Vengador",1521,1,0,4453,7,2
1541,"La coraza de conquistador",1521,1,0,4452,4,2
1542,"Guanteletes de Tormenta oscura",1521,1,0,4588,16,2
1543,"Anillo del destripadioses",1521,1,0,4592,20,2
1544,"Coraza del dios antiguo",1521,1,0,9078,36,2
1545,"Tentáculo derrotado de C'Thun",1521,1,0,4594,22,2
1546,"Las togas clamacondenas",1521,1,0,4456,8,2
1547,"La coraza de conquistador",1521,1,0,8894,26,2
1548,"La coraza del Vengador",1521,1,0,8895,27,2
1549,"El jubón de mortífero",1521,1,0,8896,28,2
1550,"Las togas clamacondenas",1521,1,0,8897,29,2
1551,"La toga enigma",1521,1,0,8898,30,2
1552,"El jubón génesis",1521,1,0,8899,31,2
1553,"Capa de los Devorados",1521,1,0,4595,23,2
1554,"El camisote de clamatormentas",1521,1,0,8900,32,2
1555,"El camisote de artillero",1521,1,0,8901,33,2
1556,"Las vestimentas del Oráculo",1521,1,0,8902,34,2
1557,"Coraza del dios antiguo",1521,1,0,8903,35,2
1593,"Muertes por fuego y lava",1592,0,0,150,1,0
1594,"Muertes por fuego y lava",1592,0,0,151,2,0
1717,Ragnaros,1716,1,0,3272,1,0
1723,"Veces que has hecho /saludar",1722,0,0,3236,1,0
1727,"La caída de Osirio",1725,1,0,4265,2,2
1858,"Mayor índice de equipo en grupos de 3 personas",1857,0,0,449,1,0
1860,server-only,0,0,7,0,0,2
1861,Bestias,1860,0,0,4948,1,0
1862,Elemental,1860,0,0,4951,4,0
1863,Humanoide,1860,0,0,4953,6,0
1864,Máquina,1860,0,0,4954,7,0
1865,No-muerta,1860,0,0,4955,8,0
1866,"Sin especificar",1860,0,0,4956,9,0
1867,Tótems,1860,0,0,4957,10,0
1868,Demonios,1860,0,0,4949,2,0
1869,Dragonante,1860,0,0,4950,3,0
1870,Gigante,1860,0,0,4952,5,0
1876,"Guja de guerra de Azzinoth (mano secundaria)",1875,1,0,325,1,2
1877,"Guja de guerra de Azzinoth (mano principal)",1875,1,0,326,2,2
1878,,1875,1,0,12480,3,2
1879,,1875,1,0,12481,4,2
1931,"Venda de tejido abisal grueso",1930,1,0,3313,9,0
1933,"Venda de tejido mágico de Rapiñador",1930,1,0,3305,4,0
1934,"Venda de paño rúnico grueso",1930,1,0,3314,10,0
1935,"Venda de paño rúnico de la Cuenca de Arathi",1930,1,0,3303,2,0
1937,"Venda de paño rúnico del Valle de Alterac",1930,1,0,3301,0,0
1938,"Venda de seda de montañés",1930,1,0,7901,23,0
1939,"Venda de lana gruesa",1930,1,0,7900,24,0
1940,"Venda de tejido mágico de montañés",1930,1,0,7902,21,0
1941,"Venda de selección",1930,1,0,7904,25,0
1942,"Venda de paño rúnico de Rapiñador",1930,1,0,3306,5,0
1943,"Venda de seda de Rapiñador",1930,1,0,3307,6,0
1946,"Venda de lino gruesa",1930,1,0,3311,7,0
1947,"Venda de tejido mágico grueso",1930,1,0,3312,8,0
1948,"Venda de seda gruesa",1930,1,0,3315,11,0
1949,"Venda de tejido mágico",1930,1,0,3317,13,0
1950,"Venda de tejido abisal",1930,1,0,3318,14,0
1951,"Venda de seda",1930,1,0,3320,16,0
1952,"Venda de paño rúnico de la Garganta Grito de Guerra",1930,1,0,3323,18,0
1953,"Venda de lana",1930,1,0,3325,20,0
1954,"Venda de seda de la Cuenca de Arathi",1930,1,0,3304,3,0
1955,"Venda de tejido mágico de la Cuenca de Arathi",1930,1,0,3302,1,0
1956,"Venda de paño rúnico",1930,1,0,3319,15,0
1957,"Venda de tejido mágico de la Garganta Grito de Guerra",1930,1,0,3322,17,0
1958,"Venda de lino",1930,1,0,3316,12,0
1959,"Venda de seda de la Garganta Grito de Guerra",1930,1,0,3324,19,0
1960,"Venda de paño rúnico de montañés",1930,1,0,7903,22,0
2069,"Habilidad en pesca",2068,375,0,5696,0,1
2084,"Compras totales en subastas",2083,0,0,4221,1,0
2087,"Riendas de caballo de guerra ígneo",2086,1,0,1863,1,2
2088,"Caballo de guerra ígneo",2086,0,0,6163,2,2
2142,"Estancias para 10 jugadores recorridas",2141,0,0,4988,1,0
2145,"Cazador de eras",2144,1,0,3242,1,0
2148,"Habilidad en encantamiento",2147,375,0,5567,0,1
2157,"Mayor índice personal en grupos de 5 personas",2156,0,0,452,1,0
2236,"Prueba de los naaru: tenacidad",2235,1,0,4490,2,2
2237,"Presagista Cieloriss",2235,1,0,3722,1,2
2275,"Golpes de gracia",2274,0,0,5529,1,0
2340,,2339,0,0,5304,1,0
2371,"La acechadora negra",2370,1,0,3712,1,2
2374,"Señor de la Guerra Kalithresh",2373,1,0,3718,1,2
2430,"Muertes por caída",2429,0,0,149,1,0
2443,"Rutas de vuelo tomadas",2442,0,0,5305,1,0
2446,"Victorias 3c3 en las Ruinas de Lordaeron",2445,0,0,8609,3,0
2447,"Victorias 3c3 en El Círculo del Valor",2445,0,0,8610,2,0
2448,"Victorias 3c3 en Nagrand",2445,0,0,8608,1,0
2449,"Victorias 3c3 en Dalaran",2445,0,0,8607,4,0
2450,"Victorias 3c3 en Filospada",2445,0,0,5727,0,0
2475,"Torres defendidas en el Valle de Alterac",2474,0,0,436,0,0
2492,"Número de personajes abrazados",2491,0,0,3231,1,0
2495,"Príncipe-nexo Shaffar",2494,1,0,3241,1,2
2496,"Eliminar a la competencia",2494,1,0,4464,2,2
2499,Murmullo,2498,1,0,3246,1,2
2500,"En el corazón del laberinto",2498,1,0,4469,2,2
2505,,2503,1,0,12482,2,2
2515,"Mata a un PNJ que otorgue experiencia",2513,0,0,4946,0,0
2527,,0,0,4,0,0,0
2556,"Príncipe Malchezaar",2555,1,0,3254,1,2
2557,"Una presencia demoníaca",2555,1,0,4491,2,2
2562,Magtheridon,2561,1,0,3257,1,2
2563,"Sayo del encarnado",2561,1,0,4901,28,2
2564,"Prueba de los naaru: Magtheridon",2561,1,0,4494,2,2
2565,"La caída de Magtheridon",2561,1,0,4495,4,2
2566,"Ojo de Magtheridon",2561,1,0,4883,10,2
2567,"Guja del foso",2561,1,0,4884,11,2
2568,"Prueba de los naaru: Magtheridon",2561,1,0,4939,3,2
2569,"Faja del foso sin fondo",2561,1,0,4942,35,2
2570,"Coraza de ciclón",2561,1,0,4890,17,2
2571,"Coselete de ciclón",2561,1,0,4891,18,2
2572,"Camisote de ciclón",2561,1,0,4892,19,2
2573,"Coraza de justicar",2561,1,0,4893,20,2
2574,"Pechera de justicar",2561,1,0,4895,22,2
2575,"Coselete de Malorne",2561,1,0,4898,25,2
2576,"Coraza belisario",2561,1,0,4902,29,2
2577,"Arnés de acechademonios",2561,1,0,4904,31,2
2578,"Toga de corazón vacío",2561,1,0,4906,33,2
2579,"Cartera de señor del foso",2561,1,0,4907,34,2
2580,"Capa del acechador del foso",2561,1,0,4880,7,2
