ID,DifficultyID,EffectIndex,Effect,EffectAmplitude,EffectAttributes,EffectAura,EffectAuraPeriod,EffectBasePoints,EffectBonusCoefficient,EffectChainAmplitude,EffectChainTargets,EffectDieSides,EffectItemType,EffectMechanic,EffectPointsPerResource,EffectPos_facing,EffectRealPointsPerLevel,EffectTriggerSpell,BonusCoefficientFromAP,PvpMultiplier,Coefficient,Variance,ResourceCoefficient,GroupSizeBasePointsCoefficient,EffectMiscValue_0,EffectMiscValue_1,EffectRadiusIndex_0,EffectRadiusIndex_1,EffectSpellClassMask_0,EffectSpellClassMask_1,EffectSpellClassMask_2,EffectSpellClassMask_3,ImplicitTarget_0,ImplicitTarget_1,SpellID
70057,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,16,0,0,0,0,0,77,0,63579
70458,0,0,16,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,13919,0,0,0,0,0,0,0,1,0,65514
70540,0,0,16,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,13975,0,0,0,0,0,0,0,96,0,65670
70583,0,0,76,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,195143,0,16,0,0,0,0,0,47,0,65740
70640,0,1,16,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,13998,0,0,0,0,0,0,0,1,0,65849
70694,0,0,28,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,34666,64,16,0,0,0,0,0,18,32,65953
70725,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,16,0,0,0,0,0,63,91,66062
70763,0,1,16,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,14046,0,0,0,0,0,0,0,1,0,66176
70768,0,0,2,0,0,0,0,86,0,1,0,16,0,0,0,0,0,0,0,1,0,0,0,1,0,0,8,0,0,0,0,0,18,8,66190
70948,0,0,16,0,0,0,0,14154,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,14154,0,0,0,0,0,0,0,1,0,66915
70960,0,0,50,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,195373,0,16,0,0,0,0,0,47,0,66930
70961,0,0,50,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,195378,0,16,0,0,0,0,0,47,0,66931
71180,0,1,16,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,14357,0,0,0,0,0,0,0,1,0,67786
71181,0,2,16,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,14219,0,0,0,0,0,0,0,1,0,67786
71269,0,0,28,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,35818,2281,16,0,0,0,0,0,47,0,68072
71324,0,0,28,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,35903,2930,16,0,0,0,0,0,47,0,68216
71446,0,0,28,0,0,0,0,68387,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,36143,827,16,0,0,0,0,0,73,0,68386
71507,0,0,16,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,14340,0,0,0,0,0,0,0,1,0,68537
71768,0,0,28,0,0,0,0,68974,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,36585,827,16,0,0,0,0,0,48,0,68973
71991,0,0,136,0,0,0,0,66,0,1,0,16,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,21,0,69361
72127,0,0,28,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,37020,161,16,0,0,0,0,0,47,0,69794
72242,0,0,28,0,0,0,0,70036,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,37198,827,16,0,0,0,0,0,48,0,70035
72442,0,0,134,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,37816,0,0,0,0,0,0,0,25,0,70582
72544,0,1,28,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,37995,492,16,0,0,0,0,0,47,0,70927
72574,0,0,16,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,24644,0,0,0,0,0,0,0,25,0,71035
73250,0,0,28,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,38942,64,16,0,0,0,0,0,48,0,73136
73297,0,0,28,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,38985,2916,0,0,0,0,0,0,18,0,73194
73393,0,0,24,0,0,0,0,0,0,1,0,0,52216,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,73337
73450,0,0,24,0,0,0,0,0,0,1,0,0,52255,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,73396
73517,0,1,16,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,25076,0,0,0,0,0,0,0,1,0,73458
73519,0,1,16,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,25077,0,0,0,0,0,0,0,1,0,73459
73521,0,1,16,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,25078,0,0,0,0,0,0,0,1,0,73460
73762,0,0,76,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,202574,0,16,0,0,0,0,0,72,0,73703
73788,0,0,28,0,0,0,0,0,0,1,0,0,0,0,0,2.32401061058,0,0,0,1,0,0,0,1,39320,2914,16,0,0,0,0,0,17,0,73741
73789,0,0,28,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,39321,161,16,0,0,0,0,0,47,0,73742
73883,0,0,134,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,39216,0,0,0,0,0,0,0,1,0,73897
74280,0,0,6,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,16,0,0,0,0,0,25,0,74369
74289,0,0,6,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,16,0,0,0,0,0,25,0,74375
74293,0,0,6,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,16,0,0,0,0,0,25,0,74380
74500,0,0,28,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,40000,2928,16,0,0,0,0,0,47,0,74654
74652,0,0,28,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,40172,492,16,0,0,0,0,0,17,0,74882
74841,0,1,24,0,0,0,0,0,0,1,0,0,54216,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,25,0,75095
74895,0,0,53,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,4116,0,0,0,0,0,0,0,0,0,75175
74992,0,0,28,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,40371,64,16,0,0,0,0,0,48,0,75281
75087,0,0,28,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,40430,61,16,0,0,0,0,0,47,0,75393
75125,0,0,28,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,40458,64,16,0,0,0,0,0,73,0,75462
75160,0,0,28,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,40450,64,16,0,0,0,0,0,73,0,75521
75332,0,0,24,0,0,0,0,1,0,1,0,0,52716,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,25,0,75691
75387,0,0,28,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,40605,64,16,0,0,0,0,0,48,0,75743
75406,0,0,3,0,0,0,0,12,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,16,0,0,0,0,0,53,0,75761
75419,0,0,3,0,0,0,0,12,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,16,0,0,0,0,0,18,0,75775
75646,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,37,16,0,0,0,0,47,80,76047
75819,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,16,0,0,0,0,0,18,0,76225
75951,0,0,16,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,13913,0,0,23,0,0,0,0,22,7,76365
76054,0,0,24,0,0,0,0,1,0,1,0,0,70016,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,76470
76162,0,0,32,0,0,0,0,0,0,1,0,0,0,0,0,0,0,76566,0,1,0,0,0,1,0,0,16,16,0,0,0,0,53,91,76565
76208,0,0,28,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,40596,2916,0,0,0,0,0,0,18,0,76602
76272,0,0,61,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,24616,0,0,0,0,0,0,0,1,0,76652
76317,0,1,28,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,41051,492,0,16,0,0,0,0,18,78,76694
76353,0,0,3,0,0,0,0,12,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,16,0,0,0,0,0,53,0,76733
76356,0,0,3,0,0,0,0,12,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,16,0,0,0,0,0,53,0,76735
76747,0,0,31,0,0,0,0,91,0,1,0,16,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,6,0,77302
76755,0,0,28,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,41234,64,16,0,0,0,0,0,47,0,77309
76857,0,0,28,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,41299,3041,16,0,0,0,0,0,47,0,77390
76862,0,2,16,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,25839,0,0,0,0,0,0,0,1,0,77393
77033,0,2,16,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,25707,0,0,0,0,0,0,0,0,0,77563
77128,0,0,16,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,25891,0,0,0,0,0,0,0,27,0,77637
77263,0,0,28,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,41599,161,15,16,0,0,0,0,47,0,77771
77338,0,0,28,0,0,0,0,77848,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,41736,488,15,16,0,0,0,0,17,0,77847
77346,0,0,16,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,25945,0,0,0,0,0,0,0,105,0,77853
77595,0,0,16,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,14179,0,0,0,0,0,0,0,21,0,78081
77596,0,1,16,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,14182,0,0,0,0,0,0,0,21,0,78081
77597,0,0,16,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,11337,0,0,0,0,0,0,0,21,0,78082
77598,0,1,16,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,11341,0,0,0,0,0,0,0,21,0,78082
77898,0,1,16,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,26068,0,0,0,0,0,0,0,1,0,78341
77935,0,0,28,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,42055,161,15,16,0,0,0,0,47,0,78374
77995,0,0,24,0,0,0,0,1,0,1,0,0,56516,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,78436
78164,0,0,6,0,0,56,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,42116,0,0,0,0,0,0,0,1,0,78615
78195,0,0,16,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,26118,0,0,0,0,0,0,0,92,0,78642
78237,0,0,16,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,26136,0,0,0,0,0,0,0,1,0,78695
78251,0,0,6,0,0,19,0,1000,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,16,0,0,0,0,0,0,0,1,0,78717
78252,0,0,6,0,0,18,0,100,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,16,0,0,0,0,0,0,0,1,0,78718
78454,0,1,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,16,0,0,0,0,0,80,0,78903
78533,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,16,0,0,0,0,18,0,78972
78637,0,0,2,0,0,0,0,91,1,1,3,16,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,6,0,79086
78686,0,0,98,0,0,0,0,2000,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,16,0,0,0,0,1,0,79161
78713,0,0,134,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,42416,0,0,0,0,0,0,0,1,0,79183
78773,0,0,28,0,0,0,0,0,0,1,0,0,0,0,0,0.48328199983,0,0,0,1,0,0,0,1,42492,2978,16,0,0,0,0,0,17,0,79263
78774,0,0,28,0,0,0,0,0,0,1,0,0,0,0,0,3.75447010994,0,0,0,1,0,0,0,1,42515,2979,16,0,0,0,0,0,17,0,79265
78777,0,0,28,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,42517,1162,16,0,0,0,0,0,18,0,79267
78784,0,0,16,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,26228,0,0,0,0,0,0,0,27,0,79275
78981,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,16,0,0,0,0,0,47,0,79473
79059,0,0,16,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,26290,0,0,20,0,0,0,0,22,7,79534
79079,0,0,28,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,42678,1162,16,0,0,0,0,0,18,0,79548
79083,0,0,28,0,0,0,0,0,0,1,0,0,0,0,0,1.78509998322,0,0,0,1,0,0,0,1,42680,2978,16,0,0,0,0,0,17,0,79551
79100,0,2,6,0,0,22,0,50,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,16,0,0,0,0,0,0,0,1,0,79563
79153,0,0,16,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,26320,0,0,0,0,0,0,0,1,0,79620
79195,0,0,28,0,0,0,0,0,0,1,0,0,0,0,0,1.32644999027,0,0,0,1,0,0,0,1,42750,2979,16,0,0,0,0,0,17,0,79663
79197,0,0,28,0,0,0,0,0,0,1,0,0,0,0,0,1.32644999027,0,0,0,1,0,0,0,1,42744,2979,16,0,0,0,0,0,17,0,79664
79199,0,0,28,0,0,0,0,0,0,1,0,0,0,0,0,1.32644999027,0,0,0,1,0,0,0,1,42749,2979,16,0,0,0,0,0,17,0,79665
79201,0,0,28,0,0,0,0,0,0,1,0,0,0,0,0,1.32644999027,0,0,0,1,0,0,0,1,42745,2979,16,0,0,0,0,0,17,0,79666
79203,0,0,28,0,0,0,0,0,0,1,0,0,0,0,0,1.32644999027,0,0,0,1,0,0,0,1,42745,2979,16,0,0,0,0,0,17,0,79667
79205,0,0,28,0,0,0,0,0,0,1,0,0,0,0,0,1.32644999027,0,0,0,1,0,0,0,1,42751,2979,16,0,0,0,0,0,17,0,79668
79207,0,0,28,0,0,0,0,0,0,1,0,0,0,0,0,1.32644999027,0,0,0,1,0,0,0,1,42752,2979,16,0,0,0,0,0,17,0,79669
79209,0,0,28,0,0,0,0,0,0,1,0,0,0,0,0,1.32644999027,0,0,0,1,0,0,0,1,42748,2979,16,0,0,0,0,0,17,0,79670
79216,0,1,3,0,0,0,0,2000,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,16,0,0,0,0,0,1,0,79673
79250,0,0,28,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,42769,492,16,0,0,0,0,0,87,0,79712
79266,0,0,28,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,42776,61,16,16,0,0,0,0,53,75,79726
79286,0,0,16,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,26322,0,0,0,0,0,0,0,27,0,79758
79287,0,0,28,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,42755,2979,16,0,0,0,0,0,17,0,79762
79289,0,0,28,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,42753,2979,16,0,0,0,0,0,17,0,79763
79534,0,2,6,0,0,189,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,16,0,0,0,0,0,0,0,1,0,79967
79562,0,0,50,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,204100,0,16,0,0,0,0,0,47,0,80004
79608,0,0,50,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,204114,0,16,0,0,0,0,0,47,0,80049
79609,0,1,28,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,42927,64,16,0,0,0,0,0,47,0,80049
79817,0,0,28,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,42365,2976,16,0,0,0,0,0,47,0,80242
79917,0,0,6,0,0,87,0,100,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,16,0,0,0,0,0,0,0,1,0,80368
79978,0,2,16,0,0,0,0,26415,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,26415,0,0,0,0,0,0,0,1,0,80446
80049,0,0,50,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,204277,0,16,0,0,0,0,0,47,0,80524
80141,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,16,0,0,0,0,0,73,0,80620
80404,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,16,0,0,0,0,0,18,8,80821
80536,0,0,28,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,43326,161,16,0,0,0,0,0,47,0,80946
80596,0,0,6,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,16,0,0,0,0,0,47,1,81005
80666,0,0,6,0,0,18,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,16,0,0,0,0,0,0,0,1,0,81079
80667,0,1,6,0,0,19,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,16,0,0,0,0,0,0,0,1,0,81079
80668,0,0,6,0,0,19,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,16,0,0,0,0,0,0,0,1,0,81080
80799,0,0,28,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,43450,161,15,16,0,0,0,0,17,0,81243
80819,0,0,16,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,26616,0,0,0,0,0,0,0,101,0,81265
80932,0,1,2,0,0,0,0,91,0.42899999022,1,0,16,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,6,0,81429
80934,0,1,2,0,0,0,0,91,0.42899999022,1,0,16,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,6,0,81430
80935,0,0,28,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,18342,64,16,0,0,0,0,0,18,0,81431
81103,0,0,16,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,26668,0,0,0,0,0,0,0,27,0,81620
81112,0,0,6,0,0,23,1000,0,0,1,0,0,0,0,0,0,0,82190,0,1,0,0,0,1,0,0,16,0,0,0,0,0,1,0,81629
81862,0,0,6,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,16,0,0,0,0,0,25,0,81810
81908,0,0,28,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,43751,1201,16,0,0,0,0,0,18,0,81877
81962,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,16,0,0,0,0,0,1,0,81948
82021,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,16,0,0,0,0,0,18,0,82025
82122,0,0,2,0,0,0,0,91,1,1,0,16,0,0,0,0,0,0,0,1,0,0,0,1,0,0,8,0,0,0,0,0,25,0,82119
82493,0,0,28,0,0,0,0,0,0,1,0,0,0,0,0,0.45378598571,0,0,0,1,0,0,0,1,44055,161,15,16,0,0,0,0,17,0,82457
82782,0,0,28,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,44136,3016,0,0,0,0,0,0,46,0,82553
83383,0,1,16,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,26902,0,0,0,0,0,0,0,1,0,66987
83403,0,0,6,0,0,56,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,44416,0,0,0,0,0,0,0,1,0,82969
83521,0,0,6,0,0,19,0,100,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,16,0,0,0,0,0,0,0,1,0,83043
83552,0,0,6,0,0,19,0,1000,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,16,0,0,0,0,0,0,0,1,0,83069
83555,0,0,6,0,0,19,0,1000,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,16,0,0,0,0,0,0,0,1,0,83071
83812,0,0,6,0,0,243,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,16,0,0,0,0,0,0,0,25,0,83432
84333,0,0,2,0,0,0,0,66,0,1,0,16,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,13,0,0,0,0,87,16,83798
84449,0,0,16,0,0,0,0,27079,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,27079,0,0,0,0,0,0,0,1,0,83886
84451,0,0,16,0,0,0,0,27080,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,27080,0,0,0,0,0,0,0,1,0,83887
84491,0,0,3,0,0,0,0,12,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,16,0,0,0,0,0,18,0,83918
84494,0,0,3,0,0,0,0,12,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,16,0,0,0,0,0,18,0,83920
84527,0,0,32,0,0,0,0,0,0,1,0,0,0,0,0,0,0,83948,0,1,0,0,0,1,0,0,16,16,0,0,0,0,53,91,83947
